2021-03-12 10:56:17 status unpacked libpcre16-3:amd64 2:8.39-12
2021-03-12 10:56:17 install libpcre32-3:amd64 <none> 2:8.39-12
2021-03-12 10:56:17 status half-installed libpcre32-3:amd64 2:8.39-12
2021-03-12 10:56:17 status unpacked libpcre32-3:amd64 2:8.39-12
2021-03-12 10:56:17 install libpcrecpp0v5:amd64 <none> 2:8.39-12
2021-03-12 10:56:17 status half-installed libpcrecpp0v5:amd64 2:8.39-12
2021-03-12 10:56:17 status unpacked libpcrecpp0v5:amd64 2:8.39-12
2021-03-12 10:56:17 install libpcre3-dev:amd64 <none> 2:8.39-12
2021-03-12 10:56:17 status half-installed libpcre3-dev:amd64 2:8.39-12
2021-03-12 10:56:17 status unpacked libpcre3-dev:amd64 2:8.39-12
2021-03-12 10:56:17 install libssl-dev:amd64 <none> 1.1.1d-0+deb10u5
2021-03-12 10:56:17 status half-installed libssl-dev:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 status unpacked libssl-dev:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 install libxml2:amd64 <none> 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status half-installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 install libxml2-dev:amd64 <none> 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status half-installed libxml2-dev:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status unpacked libxml2-dev:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 install zlib1g-dev:amd64 <none> 1:1.2.11.dfsg-1
2021-03-12 10:56:18 status half-installed zlib1g-dev:amd64 1:1.2.11.dfsg-1
2021-03-12 10:56:18 status unpacked zlib1g-dev:amd64 1:1.2.11.dfsg-1
2021-03-12 10:56:18 startup packages configure
2021-03-12 10:56:18 configure perl-modules-5.28:all 5.28.1-6+deb10u1 <none>
2021-03-12 10:56:18 status unpacked perl-modules-5.28:all 5.28.1-6+deb10u1
2021-03-12 10:56:18 status half-configured perl-modules-5.28:all 5.28.1-6+deb10u1
2021-03-12 10:56:18 status installed perl-modules-5.28:all 5.28.1-6+deb10u1
2021-03-12 10:56:18 configure libksba8:amd64 1.3.5-2 <none>
2021-03-12 10:56:18 status unpacked libksba8:amd64 1.3.5-2
2021-03-12 10:56:18 status half-configured libksba8:amd64 1.3.5-2
2021-03-12 10:56:18 status installed libksba8:amd64 1.3.5-2
2021-03-12 10:56:18 configure libpcrecpp0v5:amd64 2:8.39-12 <none>
2021-03-12 10:56:18 status unpacked libpcrecpp0v5:amd64 2:8.39-12
2021-03-12 10:56:18 status half-configured libpcrecpp0v5:amd64 2:8.39-12
2021-03-12 10:56:18 status installed libpcrecpp0v5:amd64 2:8.39-12
2021-03-12 10:56:18 configure lsb-base:all 10.2019051400 <none>
2021-03-12 10:56:18 status unpacked lsb-base:all 10.2019051400
2021-03-12 10:56:18 status half-configured lsb-base:all 10.2019051400
2021-03-12 10:56:18 status installed lsb-base:all 10.2019051400
2021-03-12 10:56:18 configure libkeyutils1:amd64 1.6-6 <none>
2021-03-12 10:56:18 status unpacked libkeyutils1:amd64 1.6-6
2021-03-12 10:56:18 status half-configured libkeyutils1:amd64 1.6-6
2021-03-12 10:56:18 status installed libkeyutils1:amd64 1.6-6
2021-03-12 10:56:18 configure libpsl5:amd64 0.20.2-2 <none>
2021-03-12 10:56:18 status unpacked libpsl5:amd64 0.20.2-2
2021-03-12 10:56:18 status half-configured libpsl5:amd64 0.20.2-2
2021-03-12 10:56:18 status installed libpsl5:amd64 0.20.2-2
2021-03-12 10:56:18 configure libpcre16-3:amd64 2:8.39-12 <none>
2021-03-12 10:56:18 status unpacked libpcre16-3:amd64 2:8.39-12
2021-03-12 10:56:18 status half-configured libpcre16-3:amd64 2:8.39-12
2021-03-12 10:56:18 status installed libpcre16-3:amd64 2:8.39-12
2021-03-12 10:56:18 configure libglib2.0-0:amd64 2.58.3-2+deb10u2 <none>
2021-03-12 10:56:18 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2021-03-12 10:56:18 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u2
2021-03-12 10:56:18 status installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2021-03-12 10:56:18 configure libbrotli1:amd64 1.0.7-2+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libbrotli1:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 status half-configured libbrotli1:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 status installed libbrotli1:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 configure libsqlite3-0:amd64 3.27.2-3+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-03-12 10:56:18 status half-configured libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-03-12 10:56:18 status installed libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-03-12 10:56:18 configure binutils-common:amd64 2.31.1-16 <none>
2021-03-12 10:56:18 status unpacked binutils-common:amd64 2.31.1-16
2021-03-12 10:56:18 status half-configured binutils-common:amd64 2.31.1-16
2021-03-12 10:56:18 status installed binutils-common:amd64 2.31.1-16
2021-03-12 10:56:18 configure libnghttp2-14:amd64 1.36.0-2+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-03-12 10:56:18 status half-configured libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-03-12 10:56:18 status installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-03-12 10:56:18 configure linux-libc-dev:amd64 4.19.171-2 <none>
2021-03-12 10:56:18 status unpacked linux-libc-dev:amd64 4.19.171-2
2021-03-12 10:56:18 status half-configured linux-libc-dev:amd64 4.19.171-2
2021-03-12 10:56:18 status installed linux-libc-dev:amd64 4.19.171-2
2021-03-12 10:56:18 configure libnpth0:amd64 1.6-1 <none>
2021-03-12 10:56:18 status unpacked libnpth0:amd64 1.6-1
2021-03-12 10:56:18 status half-configured libnpth0:amd64 1.6-1
2021-03-12 10:56:18 status installed libnpth0:amd64 1.6-1
2021-03-12 10:56:18 configure libassuan0:amd64 2.5.2-1 <none>
2021-03-12 10:56:18 status unpacked libassuan0:amd64 2.5.2-1
2021-03-12 10:56:18 status half-configured libassuan0:amd64 2.5.2-1
2021-03-12 10:56:18 status installed libassuan0:amd64 2.5.2-1
2021-03-12 10:56:18 configure libgomp1:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libgomp1:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libgomp1:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libgomp1:amd64 8.3.0-6
2021-03-12 10:56:18 configure bzip2:amd64 1.0.6-9.2~deb10u1 <none>
2021-03-12 10:56:18 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2021-03-12 10:56:18 status half-configured bzip2:amd64 1.0.6-9.2~deb10u1
2021-03-12 10:56:18 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2021-03-12 10:56:18 configure libicu63:amd64 63.1-6+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libicu63:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 status half-configured libicu63:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 status installed libicu63:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 configure libjansson4:amd64 2.12-1 <none>
2021-03-12 10:56:18 status unpacked libjansson4:amd64 2.12-1
2021-03-12 10:56:18 status half-configured libjansson4:amd64 2.12-1
2021-03-12 10:56:18 status installed libjansson4:amd64 2.12-1
2021-03-12 10:56:18 configure libkrb5support0:amd64 1.17-3+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libkrb5support0:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status half-configured libkrb5support0:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status installed libkrb5support0:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 configure libldap2-dev:amd64 2.4.47+dfsg-3+deb10u6 <none>
2021-03-12 10:56:18 status unpacked libldap2-dev:amd64 2.4.47+dfsg-3+deb10u6
2021-03-12 10:56:18 status half-configured libldap2-dev:amd64 2.4.47+dfsg-3+deb10u6
2021-03-12 10:56:18 status installed libldap2-dev:amd64 2.4.47+dfsg-3+deb10u6
2021-03-12 10:56:18 configure libasan5:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libasan5:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libasan5:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libasan5:amd64 8.3.0-6
2021-03-12 10:56:18 configure make:amd64 4.2.1-1.2 <none>
2021-03-12 10:56:18 status unpacked make:amd64 4.2.1-1.2
2021-03-12 10:56:18 status half-configured make:amd64 4.2.1-1.2
2021-03-12 10:56:18 status installed make:amd64 4.2.1-1.2
2021-03-12 10:56:18 configure libmpfr6:amd64 4.0.2-1 <none>
2021-03-12 10:56:18 status unpacked libmpfr6:amd64 4.0.2-1
2021-03-12 10:56:18 status half-configured libmpfr6:amd64 4.0.2-1
2021-03-12 10:56:18 status installed libmpfr6:amd64 4.0.2-1
2021-03-12 10:56:18 configure gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:18 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2021-03-12 10:56:18 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2021-03-12 10:56:18 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2021-03-12 10:56:18 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2021-03-12 10:56:18 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-03-12 10:56:18 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-03-12 10:56:18 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-03-12 10:56:18 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2021-03-12 10:56:18 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:18 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:18 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:18 configure xz-utils:amd64 5.2.4-1 <none>
2021-03-12 10:56:18 status unpacked xz-utils:amd64 5.2.4-1
2021-03-12 10:56:18 status half-configured xz-utils:amd64 5.2.4-1
2021-03-12 10:56:18 status installed xz-utils:amd64 5.2.4-1
2021-03-12 10:56:18 configure libquadmath0:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libquadmath0:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libquadmath0:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libquadmath0:amd64 8.3.0-6
2021-03-12 10:56:18 configure libssl-dev:amd64 1.1.1d-0+deb10u5 <none>
2021-03-12 10:56:18 status unpacked libssl-dev:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 status half-configured libssl-dev:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 status installed libssl-dev:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 configure libpcre32-3:amd64 2:8.39-12 <none>
2021-03-12 10:56:18 status unpacked libpcre32-3:amd64 2:8.39-12
2021-03-12 10:56:18 status half-configured libpcre32-3:amd64 2:8.39-12
2021-03-12 10:56:18 status installed libpcre32-3:amd64 2:8.39-12
2021-03-12 10:56:18 configure libmpc3:amd64 1.1.0-1 <none>
2021-03-12 10:56:18 status unpacked libmpc3:amd64 1.1.0-1
2021-03-12 10:56:18 status half-configured libmpc3:amd64 1.1.0-1
2021-03-12 10:56:18 status installed libmpc3:amd64 1.1.0-1
2021-03-12 10:56:18 configure libatomic1:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libatomic1:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libatomic1:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libatomic1:amd64 8.3.0-6
2021-03-12 10:56:18 configure patch:amd64 2.7.6-3+deb10u1 <none>
2021-03-12 10:56:18 status unpacked patch:amd64 2.7.6-3+deb10u1
2021-03-12 10:56:18 status half-configured patch:amd64 2.7.6-3+deb10u1
2021-03-12 10:56:18 status installed patch:amd64 2.7.6-3+deb10u1
2021-03-12 10:56:18 configure icu-devtools:amd64 63.1-6+deb10u1 <none>
2021-03-12 10:56:18 status unpacked icu-devtools:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 status half-configured icu-devtools:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 status installed icu-devtools:amd64 63.1-6+deb10u1
2021-03-12 10:56:18 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2021-03-12 10:56:18 status unpacked libgdbm-compat4:amd64 1.18.1-4
2021-03-12 10:56:18 status half-configured libgdbm-compat4:amd64 1.18.1-4
2021-03-12 10:56:18 status installed libgdbm-compat4:amd64 1.18.1-4
2021-03-12 10:56:18 configure libpcre2-8-0:amd64 10.32-5 <none>
2021-03-12 10:56:18 status unpacked libpcre2-8-0:amd64 10.32-5
2021-03-12 10:56:18 status half-configured libpcre2-8-0:amd64 10.32-5
2021-03-12 10:56:18 status installed libpcre2-8-0:amd64 10.32-5
2021-03-12 10:56:18 configure libk5crypto3:amd64 1.17-3+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libk5crypto3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status half-configured libk5crypto3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status installed libk5crypto3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 configure libperl5.28:amd64 5.28.1-6+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:18 status half-configured libperl5.28:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:18 status installed libperl5.28:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:18 configure libmpx2:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libmpx2:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libmpx2:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libmpx2:amd64 8.3.0-6
2021-03-12 10:56:18 configure libubsan1:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libubsan1:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libubsan1:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libubsan1:amd64 8.3.0-6
2021-03-12 10:56:18 configure libisl19:amd64 0.20-2 <none>
2021-03-12 10:56:18 status unpacked libisl19:amd64 0.20-2
2021-03-12 10:56:18 status half-configured libisl19:amd64 0.20-2
2021-03-12 10:56:18 status installed libisl19:amd64 0.20-2
2021-03-12 10:56:18 configure libsctp1:amd64 1.0.18+dfsg-1 <none>
2021-03-12 10:56:18 status unpacked libsctp1:amd64 1.0.18+dfsg-1
2021-03-12 10:56:18 status half-configured libsctp1:amd64 1.0.18+dfsg-1
2021-03-12 10:56:18 status installed libsctp1:amd64 1.0.18+dfsg-1
2021-03-12 10:56:18 configure liblua5.2-0:amd64 5.2.4-1.1+b2 <none>
2021-03-12 10:56:18 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2021-03-12 10:56:18 status half-configured liblua5.2-0:amd64 5.2.4-1.1+b2
2021-03-12 10:56:18 status installed liblua5.2-0:amd64 5.2.4-1.1+b2
2021-03-12 10:56:18 configure libssh2-1:amd64 1.8.0-2.1 <none>
2021-03-12 10:56:18 status unpacked libssh2-1:amd64 1.8.0-2.1
2021-03-12 10:56:18 status half-configured libssh2-1:amd64 1.8.0-2.1
2021-03-12 10:56:18 status installed libssh2-1:amd64 1.8.0-2.1
2021-03-12 10:56:18 configure libkrb5-3:amd64 1.17-3+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libkrb5-3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status half-configured libkrb5-3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 status installed libkrb5-3:amd64 1.17-3+deb10u1
2021-03-12 10:56:18 configure libbinutils:amd64 2.31.1-16 <none>
2021-03-12 10:56:18 status unpacked libbinutils:amd64 2.31.1-16
2021-03-12 10:56:18 status half-configured libbinutils:amd64 2.31.1-16
2021-03-12 10:56:18 status installed libbinutils:amd64 2.31.1-16
2021-03-12 10:56:18 configure cpp-8:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked cpp-8:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured cpp-8:amd64 8.3.0-6
2021-03-12 10:56:18 status installed cpp-8:amd64 8.3.0-6
2021-03-12 10:56:18 configure libc-dev-bin:amd64 2.28-10 <none>
2021-03-12 10:56:18 status unpacked libc-dev-bin:amd64 2.28-10
2021-03-12 10:56:18 status half-configured libc-dev-bin:amd64 2.28-10
2021-03-12 10:56:18 status installed libc-dev-bin:amd64 2.28-10
2021-03-12 10:56:18 configure openssl:amd64 1.1.1d-0+deb10u5 <none>
2021-03-12 10:56:18 status unpacked openssl:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 status half-configured openssl:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 status installed openssl:amd64 1.1.1d-0+deb10u5
2021-03-12 10:56:18 configure readline-common:all 7.0-5 <none>
2021-03-12 10:56:18 status unpacked readline-common:all 7.0-5
2021-03-12 10:56:18 status half-configured readline-common:all 7.0-5
2021-03-12 10:56:18 status installed readline-common:all 7.0-5
2021-03-12 10:56:18 configure libxml2:amd64 2.9.4+dfsg1-7+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status half-configured libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 status installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-03-12 10:56:18 configure libcc1-0:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libcc1-0:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libcc1-0:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libcc1-0:amd64 8.3.0-6
2021-03-12 10:56:18 configure libjansson-dev:amd64 2.12-1 <none>
2021-03-12 10:56:18 status unpacked libjansson-dev:amd64 2.12-1
2021-03-12 10:56:18 status half-configured libjansson-dev:amd64 2.12-1
2021-03-12 10:56:18 status installed libjansson-dev:amd64 2.12-1
2021-03-12 10:56:18 configure libbrotli-dev:amd64 1.0.7-2+deb10u1 <none>
2021-03-12 10:56:18 status unpacked libbrotli-dev:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 status half-configured libbrotli-dev:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 status installed libbrotli-dev:amd64 1.0.7-2+deb10u1
2021-03-12 10:56:18 configure liblsan0:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked liblsan0:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured liblsan0:amd64 8.3.0-6
2021-03-12 10:56:18 status installed liblsan0:amd64 8.3.0-6
2021-03-12 10:56:18 configure libitm1:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libitm1:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libitm1:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libitm1:amd64 8.3.0-6
2021-03-12 10:56:18 configure libreadline7:amd64 7.0-5 <none>
2021-03-12 10:56:18 status unpacked libreadline7:amd64 7.0-5
2021-03-12 10:56:18 status half-configured libreadline7:amd64 7.0-5
2021-03-12 10:56:18 status installed libreadline7:amd64 7.0-5
2021-03-12 10:56:18 configure gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:18 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:18 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:18 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:18 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2021-03-12 10:56:18 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-03-12 10:56:18 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-03-12 10:56:18 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-03-12 10:56:18 configure libtsan0:amd64 8.3.0-6 <none>
2021-03-12 10:56:18 status unpacked libtsan0:amd64 8.3.0-6
2021-03-12 10:56:18 status half-configured libtsan0:amd64 8.3.0-6
2021-03-12 10:56:18 status installed libtsan0:amd64 8.3.0-6
2021-03-12 10:56:18 configure pinentry-curses:amd64 1.1.0-2 <none>
2021-03-12 10:56:18 status unpacked pinentry-curses:amd64 1.1.0-2
2021-03-12 10:56:18 status half-configured pinentry-curses:amd64 1.1.0-2
2021-03-12 10:56:18 status installed pinentry-curses:amd64 1.1.0-2
2021-03-12 10:56:18 configure wget:amd64 1.20.1-1.1 <none>
2021-03-12 10:56:18 status unpacked wget:amd64 1.20.1-1.1
2021-03-12 10:56:18 status half-configured wget:amd64 1.20.1-1.1
2021-03-12 10:56:18 status installed wget:amd64 1.20.1-1.1
2021-03-12 10:56:18 configure binutils:amd64 2.31.1-16 <none>
2021-03-12 10:56:18 status unpacked binutils:amd64 2.31.1-16
2021-03-12 10:56:18 status half-configured binutils:amd64 2.31.1-16
2021-03-12 10:56:18 status installed binutils:amd64 2.31.1-16
2021-03-12 10:56:18 configure ca-certificates:all 20200601~deb10u2 <none>
2021-03-12 10:56:18 status unpacked ca-certificates:all 20200601~deb10u2
2021-03-12 10:56:18 status half-configured ca-certificates:all 20200601~deb10u2
2021-03-12 10:56:20 status installed ca-certificates:all 20200601~deb10u2
2021-03-12 10:56:20 status triggers-pending ca-certificates:all 20200601~deb10u2
2021-03-12 10:56:20 configure perl:amd64 5.28.1-6+deb10u1 <none>
2021-03-12 10:56:20 status unpacked perl:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:20 status half-configured perl:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:20 status installed perl:amd64 5.28.1-6+deb10u1
2021-03-12 10:56:20 configure libgssapi-krb5-2:amd64 1.17-3+deb10u1 <none>
2021-03-12 10:56:20 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-03-12 10:56:20 status half-configured libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-03-12 10:56:20 status installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-03-12 10:56:20 configure libdpkg-perl:all 1.19.7 <none>
2021-03-12 10:56:20 status unpacked libdpkg-perl:all 1.19.7
2021-03-12 10:56:20 status half-configured libdpkg-perl:all 1.19.7
2021-03-12 10:56:20 status installed libdpkg-perl:all 1.19.7
2021-03-12 10:56:20 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2021-03-12 10:56:20 status unpacked libgcc-8-dev:amd64 8.3.0-6
2021-03-12 10:56:20 status half-configured libgcc-8-dev:amd64 8.3.0-6
2021-03-12 10:56:20 status installed libgcc-8-dev:amd64 8.3.0-6
2021-03-12 10:56:20 configure cpp:amd64 4:8.3.0-1 <none>
2021-03-12 10:56:20 status unpacked cpp:amd64 4:8.3.0-1
2021-03-12 10:56:20 status half-configured cpp:amd64 4:8.3.0-1
2021-03-12 10:56:20 status installed cpp:amd64 4:8.3.0-1
2021-03-12 10:56:20 configure gpgconf:amd64 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:20 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status half-configured gpgconf:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status installed gpgconf:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 configure libcurl4:amd64 7.64.0-4+deb10u1 <none>
2021-03-12 10:56:20 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2021-03-12 10:56:20 status half-configured libcurl4:amd64 7.64.0-4+deb10u1
2021-03-12 10:56:20 status installed libcurl4:amd64 7.64.0-4+deb10u1
2021-03-12 10:56:20 configure libc6-dev:amd64 2.28-10 <none>
2021-03-12 10:56:20 status unpacked libc6-dev:amd64 2.28-10
2021-03-12 10:56:20 status half-configured libc6-dev:amd64 2.28-10
2021-03-12 10:56:20 status installed libc6-dev:amd64 2.28-10
2021-03-12 10:56:20 configure libicu-dev:amd64 63.1-6+deb10u1 <none>
2021-03-12 10:56:20 status unpacked libicu-dev:amd64 63.1-6+deb10u1
2021-03-12 10:56:20 status half-configured libicu-dev:amd64 63.1-6+deb10u1
2021-03-12 10:56:20 status installed libicu-dev:amd64 63.1-6+deb10u1
2021-03-12 10:56:20 configure gpg:amd64 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:20 status unpacked gpg:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status half-configured gpg:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status installed gpg:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 configure libncurses-dev:amd64 6.1+20181013-2+deb10u2 <none>
2021-03-12 10:56:20 status unpacked libncurses-dev:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:20 status half-configured libncurses-dev:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:20 status installed libncurses-dev:amd64 6.1+20181013-2+deb10u2
2021-03-12 10:56:20 configure gcc-8:amd64 8.3.0-6 <none>
2021-03-12 10:56:20 status unpacked gcc-8:amd64 8.3.0-6
2021-03-12 10:56:20 status half-configured gcc-8:amd64 8.3.0-6
2021-03-12 10:56:20 status installed gcc-8:amd64 8.3.0-6
2021-03-12 10:56:20 configure gpg-agent:amd64 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:20 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status half-configured gpg-agent:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status installed gpg-agent:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 configure libpcre3-dev:amd64 2:8.39-12 <none>
2021-03-12 10:56:20 status unpacked libpcre3-dev:amd64 2:8.39-12
2021-03-12 10:56:20 status half-configured libpcre3-dev:amd64 2:8.39-12
2021-03-12 10:56:20 status installed libpcre3-dev:amd64 2:8.39-12
2021-03-12 10:56:20 configure gpgsm:amd64 2.2.12-1+deb10u1 <none>
2021-03-12 10:56:20 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status half-configured gpgsm:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 status installed gpgsm:amd64 2.2.12-1+deb10u1
2021-03-12 10:56:20 configure libreadline-dev:amd64 7.0-5 <none>
2021-03-12 10:56:20 status unpacked libreadline-dev:amd64 7.0-5
2021-03-12 10:56:20 status half-configured libreadline-dev:amd64 7.0-5
2021-03-12 10:56:20 status installed libreadline-dev:amd64 7.0-5
2021-03-12 10:56:20 configure liblua5.2-dev:amd64 5.2.4-1.1+b2 <none>
2021-03-12 10:56:20 status unpacked liblua5.2-dev:amd64 5.2.4-1.1+b2
2021-03-12 10:56:20 status half-configured liblua5.2-dev:amd64 5.2.4-1.1+b2
2021-03-12 10:56:20 status installed liblua5.2-dev:amd64 5.2.4-1.1+b2
2021-03-12 10:56:20 configure gcc:amd64 4:8.3.0-1 <none>
2021-03-12 10:56:20 status unpacked gcc:amd64 4:8.3.0-1
2021-03-12 10:56:20 status half-configured gcc:amd64 4:8.3.0-1
2021-03-12 10:56:20 status installed gcc:amd64 4:8.3.0-1
2021-03-12 10:56:20 configure dpkg-dev:all 1.19.7 <none>
